data,hora,preco_abertura,preco_minimo,preco_maximo,preco_fechamento,volume,retorno,volatilidade,SMA_10,EMA_10,rsi,SMA_20,std_dev,upper_band,lower_band,MACD,Signal_Line,OBV,fechamento_normalizado,volume_normalizado,rsi_padronizado,macd_padronizado
2025-03-27,13:45:00,13.06,13.04,13.08,13.06,155200,0.0030721966205837,0.002728027268978,13.066999999999998,13.057359928381205,50.9675348925955,13.0575,0.0280741499379206,13.11364829987584,13.001351700124156,-0.0002626771274876,0.0018472607742754,1697000.0,0.9230769230769224,0.0324021879827967,0.0559121827957391,0.0813831668549335
2025-03-27,13:40:00,13.04,13.01,13.08,13.06,243600,0.0,0.002728027268978,13.066,13.057839941402804,50.9675345481188,13.0595,0.0266507628013673,13.112801525602734,13.006198474397266,-0.0001435528495825,0.0014453914593016,1697000.0,0.9230769230769224,0.0508580734059877,0.0559121565397033,0.0848749104127271
2025-03-27,13:35:00,13.05,13.02,13.08,13.05,352200,-0.0007656967840734,0.0022203243082093,13.065,13.056414497511383,48.09558858861615,13.0565,0.0239022130664442,13.104304426132888,13.008695573867112,-0.0007203778880029,0.0010090177199646,1344800.0,0.9179487179487174,0.0735312539145684,-0.1629877433606185,0.0679671469635029
2025-03-27,13:30:00,13.12,13.04,13.13,13.05,647700,0.0,0.0019701930453408,13.062,13.055248225236587,48.09558818022257,13.0565,0.0239022130664442,13.104304426132888,13.008695573867112,-0.0011591927893626,0.0005728006469934,1344800.0,0.9179487179487174,0.135224852812226,-0.1629877744884028,0.0551047050513043
2025-03-27,13:25:00,13.11,13.1,13.14,13.12,108100,0.0053639846743294,0.0022945594571312,13.064000000000002,13.06702127519357,65.97645699073523,13.0605,0.0274293350457615,13.115358670091522,13.005641329908476,0.0033259548638522,0.0011260441087458,1452900.0,0.9538461538461532,0.0225687920163681,1.1998931598833018,0.1865723260877772
2025-03-27,13:20:00,13.12,13.11,13.16,13.12,399000,0.0,0.0022945594571312,13.063999999999998,13.07665377061292,65.97645650181983,13.0645,0.0299956137144293,13.12449122742886,13.004508772571144,0.0067746596981379,0.0022600513849863,1452900.0,0.9538461538461532,0.0833020167856695,1.1998931226181393,0.2876599725324927
2025-03-27,13:15:00,13.16,13.1,13.17,13.12,319900,0.0,0.0022929010107865,13.07,13.08453490322875,65.9764559376867,13.068,0.0322163737382422,13.132432747476486,13.003567252523515,0.009379908169885,0.0036883394778493,1452900.0,0.9538461538461532,0.0667877573176333,1.199893079619877,0.3640244192066183
2025-03-27,13:10:00,13.07,13.06,13.17,13.17,143000,0.0038109756097561,0.0024094924824968,13.084,13.100074011732612,75.27341330743029,13.0745,0.0387264359592417,13.151952871918484,12.997047128081515,0.0148442623826987,0.0059249318072491,1595900.0,0.9794871794871788,0.0298551087728088,1.9085077493634763,0.5241943187068767
2025-03-27,13:05:00,13.09,13.05,13.1,13.08,472100,-0.0068337129840546,0.0029076294320155,13.085,13.096424191417592,48.08677771123617,13.077000000000002,0.0372897615410645,13.15157952308213,13.002420476917871,0.0124965484575181,0.007241802335355,1123800.0,0.9333333333333328,0.0985636143471543,-0.1636593089832693,0.4553786656934322
2025-03-27,13:00:00,13.1,13.08,13.13,13.08,0,0.0,0.0029047470886711,13.091,13.093437974796212,48.08677741799112,13.079,0.0362593000774316,13.151518600154862,13.006481399845136,0.0105194587860211,0.0078983495831453,1123800.0,0.9333333333333328,0.0,-0.1636593313344254,0.3974266659412752
2025-03-27,17:55:00,13.04,12.96,13.05,13.0,737100,-0.0061162079510703,0.0032023649478494,13.085,13.07644925210599,33.61857730132789,13.076,0.0401837882995773,13.156367576599154,12.995632423400844,0.003043524806829,0.0069261811416434,386700.0,0.8923076923076918,0.1538895152198421,-1.2664264453172631,0.1782938009249715
2025-03-27,15:20:00,13.05,13.03,13.07,13.03,114800,0.0023076923076923,0.0032457492690641,13.082,13.068003933541265,41.30670942008287,13.074000000000002,0.0414728827066554,13.156945765413312,12.991054234586692,-0.0006365458556043,0.005412136304814,501500.0,0.9076923076923062,0.0239675978120172,-0.6804365364029052,0.0704244123019573
2025-03-27,14:15:00,13.11,13.09,13.12,13.1,182100,0.0053722179585571,0.003466944647267,13.087,13.073821400170123,55.23350014960483,13.076,0.0417259227768414,13.15945184555368,12.992548154446316,0.0016481360693774,0.004658739355167,683600.0,0.9435897435897428,0.0380182888638356,0.3810643203726273,0.1373924857581547
2025-03-27,15:30:00,13.04,13.03,13.06,13.05,211000,-0.0038167938931297,0.0035604832423452,13.087,13.06949023650283,46.23922540490965,13.0745,0.0421120060390332,13.158724012078068,12.990275987921931,-0.0002877240007119,0.0036688192475819,472600.0,0.9179487179487174,0.044051943713725,-0.3044798608384726,0.0806489986420214
2025-03-27,16:45:00,13.05,13.02,13.06,13.03,263300,-0.0015325670498085,0.0035521660744491,13.078,13.062310193502316,42.99542218130025,13.071000000000002,0.042784650469409,13.15656930093882,12.985430699061183,-0.0032871911741754,0.002276911382094,209300.0,0.9076923076923062,0.0549709799991648,-0.5517227445685711,-0.0072706963516506
2025-03-27,15:35:00,13.05,13.03,13.06,13.04,276200,0.0007674597083653,0.0035360657632516,13.07,13.058253794683711,45.21607677675743,13.066999999999998,0.0416880646809394,13.150376129361875,12.98362387063812,-0.0048465874322385,0.0008516334578143,485500.0,0.9128205128205114,0.0576642030982504,-0.3824643129987275,-0.0529793624094536
2025-03-27,17:45:00,13.05,13.03,13.06,13.05,173100,0.0007668711656443,0.0033952131713463,13.063,13.056753104741215,47.57090048845318,13.0665,0.0418361465469135,13.150172293093826,12.982827706906171,-0.0052585726872678,-0.0003708044749919,658600.0,0.9179487179487174,0.0361392960040085,-0.2029795030330239,-0.0650553798716616
2025-03-27,17:40:00,13.04,13.01,13.05,13.04,656400,-0.0007662835249043,0.0033585386477623,13.05,13.05370708569736,45.32466658402991,13.066999999999998,0.0414347934140287,13.149869586828055,12.98413041317194,-0.006275717121392,-0.0015520936844845,2200.0,0.9128205128205114,0.1370412125767255,-0.3741875911253619,-0.0948696846268146
2025-03-27,17:35:00,13.03,13.03,13.05,13.04,192100,0.0,0.0032822423495154,13.045999999999998,13.05121488829784,45.32466626176978,13.0655,0.041861299801281,13.14922259960256,12.98177740039744,-0.0069994949185119,-0.00264180025449,2200.0,0.9128205128205114,0.040106058708088,-0.3741876156880488,-0.1160848936909269
2025-03-27,17:30:00,13.02,13.0,13.05,13.03,1500600,-0.0007668711656441,0.0031693112024199,13.041,13.047357635880047,42.64192296949982,13.066,0.0413457819397653,13.14869156387953,12.983308436120469,-0.0082467844170235,-0.0037629833754958,-1498400.0,0.9076923076923062,0.3132907428285106,-0.5786664765082061,-0.1526451578765576
2025-03-27,17:25:00,13.03,13.02,13.04,13.02,136900,-0.0007674597083653,0.0030915083588507,13.043,13.042383520265494,39.91388984389641,13.063999999999998,0.0425997281928581,13.149199456385714,12.978800543614282,-0.0098922944844801,-0.0049890085639931,-1635300.0,0.902564102564102,0.0285815691678149,-0.7865973312457243,-0.200877972197626
